Order ID,Order Date,Region,Category,Sub-Category,Sales,Quantity,Profit,Customer Name
ORD-13658,2024-12-07,North,Office Supplies,Pen,1897.07,7,2122.42,Anna Gray
ORD-13659,2024-10-17,West,Furniture,Sofa,975.47,7,1381.92,Matthew Calhoun
ORD-13660,2024-07-29,South,Office Supplies,Pen,2262.66,4,1820.24,Eric Barber
ORD-13661,2024-07-18,North,Technology,Laptop,1781.1,10,131.24,Mia Kim
ORD-13662,2024-10-17,East,Furniture,Table,7340.68,1,2296.18,Samuel Stewart
ORD-13663,2024-04-25,South,Technology,Mouse,2794.54,5,685.56,Natalie Ponce
ORD-13664,2024-09-03,South,Office Supplies,Stapler,9574.27,5,1623.76,Troy Diaz
ORD-13665,2024-01-24,East,Technology,Keyboard,977.25,1,2867.29,Stephanie Mccann
ORD-13666,2024-11-03,South,Furniture,Cabinet,473.2,5,2730.69,Robert Morrison
ORD-13667,2024-07-24,North,Technology,Laptop,9755.66,10,1980.64,Stephanie Perkins
ORD-13668,2024-01-13,North,Office Supplies,Pen,8499.37,3,2686.21,Richard Taylor
ORD-13669,2024-09-28,West,Technology,Mouse,8546.84,2,1242.39,Jordan Pacheco
ORD-13670,2024-02-07,North,Office Supplies,Pen,2539.83,3,409.88,Jenna Rivera
ORD-13671,2024-09-13,East,Technology,Keyboard,3093.4,5,2670.06,John Peters
ORD-13672,2024-06-12,South,Technology,Mouse,839.4,1,2101.31,William Mcmillan
ORD-13673,2024-09-05,North,Office Supplies,Pen,2133.55,9,1177.36,Ernest Phillips
ORD-13674,2024-09-03,North,Technology,Keyboard,8566.61,2,2382.61,Chad Clements
ORD-13675,2024-03-10,North,Technology,Mouse,5871.37,5,2782.36,Stephen Hale
ORD-13676,2024-06-04,West,Technology,Mouse,6723.17,1,526.64,Michael Davis
ORD-13677,2024-05-28,North,Office Supplies,Pen,1280.39,9,1405.16,Kathryn Romero
ORD-13678,2024-06-11,South,Office Supplies,Printer Paper,9095.53,2,2329.19,Adam Cortez
ORD-13679,2024-08-11,West,Office Supplies,Notebook,8506.42,6,1498.04,Christopher Smith
ORD-13680,2024-04-06,North,Furniture,Cabinet,2464.54,2,160.65,Dustin Miller
ORD-13681,2024-06-03,North,Office Supplies,Stapler,6610.45,7,410.24,Brandon Mcguire
ORD-13682,2024-03-27,South,Office Supplies,Printer Paper,6450.01,2,1077.64,Michele Mcguire
ORD-13683,2024-12-29,South,Technology,Laptop,915.77,6,692.5,Mary Caldwell
ORD-13684,2024-11-01,West,Technology,Monitor,9661.54,3,1196.18,Linda Gibson
ORD-13685,2024-06-25,East,Furniture,Sofa,1755.48,6,567.73,Kevin Hicks
ORD-13686,2024-06-08,North,Office Supplies,Stapler,119.96,6,884.84,Juan Norton MD
ORD-13687,2024-12-28,West,Office Supplies,Pen,5879.12,10,2129.12,Kathryn Nelson
ORD-13688,2024-08-06,West,Furniture,Sofa,6084.64,9,1732.13,James Castillo
ORD-13689,2024-01-30,North,Office Supplies,Notebook,3755.52,10,2971.71,Annette Smith
ORD-13690,2024-08-09,West,Office Supplies,Printer Paper,3543.89,7,664.21,Matthew Allen
ORD-13691,2024-03-15,South,Furniture,Sofa,4537.72,2,1394.27,Lance Hull
ORD-13692,2024-03-09,East,Furniture,Cabinet,4110.43,1,814.02,Angela Marks
ORD-13693,2024-01-12,North,Technology,Monitor,921.73,5,378.13,Bryan Hall
ORD-13694,2024-07-12,West,Technology,Laptop,8625.34,5,169.55,Daniel Howard
ORD-13695,2024-02-22,North,Office Supplies,Stapler,133.96,7,1257.08,Samuel Martinez
ORD-13696,2024-12-10,East,Office Supplies,Pen,9883.93,2,1483.29,Devon Moreno
ORD-13697,2024-01-04,West,Office Supplies,Notebook,4135.67,4,1529.43,Kelly Nelson
ORD-13698,2024-06-28,South,Technology,Laptop,1486.07,3,1679.03,Michael Gentry
ORD-13699,2024-10-11,South,Technology,Mouse,2910.69,9,869.27,Susan Harris
ORD-13700,2024-09-26,South,Furniture,Table,3643.37,10,1793.61,Scott Mitchell
ORD-13701,2024-01-01,East,Furniture,Chair,1013.47,9,840.53,Jonathan Gates
ORD-13702,2024-04-26,East,Office Supplies,Pen,8910.08,2,2128.37,Donna Mendez
ORD-13703,2024-12-07,North,Technology,Keyboard,8277.82,6,623.01,Richard Smith
ORD-13704,2024-03-25,South,Furniture,Table,9243.0,1,2385.06,Rebecca Lawrence
ORD-13705,2024-03-01,East,Furniture,Sofa,9569.37,9,2942.61,Theresa Savage
ORD-13706,2024-09-25,South,Office Supplies,Stapler,389.19,9,100.72,Stephanie Patrick
ORD-13707,2024-06-02,North,Technology,Laptop,6258.39,6,765.63,Madison Young
ORD-13708,2024-03-05,North,Technology,Keyboard,9305.37,5,899.34,Morgan Madden
ORD-13709,2024-08-20,East,Office Supplies,Stapler,7354.36,3,1674.28,Wendy Owens
ORD-13710,2024-11-24,South,Technology,Laptop,323.47,4,2280.23,Jessica Franklin
ORD-13711,2024-12-10,South,Furniture,Chair,4700.13,10,2330.67,Cheryl Thomas
ORD-13712,2024-02-19,South,Office Supplies,Notebook,8256.68,10,2189.89,Jose Griffith
ORD-13713,2024-05-08,South,Office Supplies,Stapler,8237.99,7,1808.97,Rachel Parker
ORD-13714,2024-06-18,East,Technology,Keyboard,9582.43,8,2363.53,Mariah Harris
ORD-13715,2024-12-23,North,Office Supplies,Printer Paper,5492.84,5,600.39,Sandra Gentry
ORD-13716,2024-08-02,West,Office Supplies,Pen,5707.74,1,2083.94,Cynthia Castillo
ORD-13717,2024-09-23,West,Furniture,Table,246.25,2,2197.27,Betty Lara
ORD-13718,2024-08-03,West,Furniture,Sofa,2481.87,8,2280.63,Charles Cole
ORD-13719,2024-01-23,North,Furniture,Cabinet,4050.82,3,1360.27,Paul Parks
ORD-13720,2024-08-02,North,Technology,Mouse,3058.53,9,222.83,Samantha Cox
ORD-13721,2024-11-21,North,Furniture,Table,5169.08,4,1462.79,David Roman
ORD-13722,2024-11-23,West,Furniture,Table,3028.03,5,1406.5,Tina Peters
ORD-13723,2024-06-14,North,Furniture,Table,5361.89,3,759.15,Rebecca Johns
ORD-13724,2024-03-30,South,Technology,Keyboard,3084.67,1,2312.04,Daniel Taylor
ORD-13725,2024-08-20,South,Furniture,Chair,3147.36,6,1058.92,Ruben Roberts
ORD-13726,2024-06-16,East,Furniture,Chair,3221.72,5,2545.24,David Yang
ORD-13727,2024-07-15,South,Office Supplies,Pen,8357.55,10,2436.53,Ralph Castro
ORD-13728,2024-05-22,South,Technology,Mouse,3752.33,1,755.53,Sandra Singleton
ORD-13729,2024-12-02,South,Technology,Mouse,6243.77,6,2043.19,Stephanie Riley
ORD-13730,2024-04-02,South,Furniture,Sofa,8498.4,6,1938.11,James Owens
ORD-13731,2024-04-25,North,Technology,Monitor,2867.39,3,1835.05,Christina Johnson
ORD-13732,2024-12-19,North,Furniture,Table,4481.96,2,1481.85,Amanda Chapman
ORD-13733,2024-03-08,North,Technology,Mouse,3090.15,7,1418.83,Charles Morris
ORD-13734,2024-07-02,South,Technology,Laptop,5944.37,7,1178.23,Sandra Parker
ORD-13735,2024-01-03,West,Technology,Monitor,2290.78,3,2467.25,Maria Lawrence
ORD-13736,2024-03-03,South,Technology,Mouse,5905.06,9,183.22,Dominic Taylor
ORD-13737,2024-01-04,South,Office Supplies,Printer Paper,1597.12,7,330.9,James Martin
ORD-13738,2024-02-24,South,Office Supplies,Pen,6465.57,4,1152.33,Jason Turner
ORD-13739,2024-11-05,West,Technology,Monitor,939.05,1,56.08,Derek English
ORD-13740,2024-04-04,East,Office Supplies,Pen,4359.84,7,481.36,Teresa Anderson
ORD-13741,2024-12-12,East,Furniture,Cabinet,7030.14,2,1566.66,Kimberly Espinoza
ORD-13742,2024-11-03,East,Furniture,Sofa,124.33,8,1759.13,Kevin Giles
ORD-13743,2024-04-26,North,Office Supplies,Notebook,2927.98,6,2194.52,Linda Brown
ORD-13744,2024-04-29,North,Technology,Mouse,9627.49,8,1423.15,William Reese
ORD-13745,2024-05-25,East,Office Supplies,Pen,3830.76,8,2215.05,Lisa Davis
ORD-13746,2024-01-07,North,Technology,Monitor,6187.89,6,627.64,Deanna Robinson
ORD-13747,2024-02-11,West,Office Supplies,Pen,9742.95,7,2909.13,Timothy White
ORD-13748,2024-06-23,North,Office Supplies,Stapler,3511.55,8,1961.9,Susan Terry
ORD-13749,2024-03-05,North,Furniture,Chair,7859.16,3,1683.63,James Bennett
ORD-13750,2024-09-01,North,Office Supplies,Printer Paper,4127.12,2,2401.6,Peter Estes
ORD-13751,2024-03-20,South,Office Supplies,Pen,2534.47,2,1202.84,Joseph Elliott
ORD-13752,2024-01-13,West,Office Supplies,Stapler,6329.08,8,1916.2,Joseph Jones
ORD-13753,2024-05-05,South,Technology,Keyboard,1596.57,8,413.16,Joel Cervantes
ORD-13754,2024-02-06,South,Furniture,Table,3847.65,9,2175.36,Cheryl Rowe DDS
ORD-13755,2024-07-31,South,Office Supplies,Printer Paper,9124.99,2,295.22,Caroline Klein
ORD-13756,2024-04-08,North,Technology,Keyboard,496.42,4,1387.99,Nicole Petty MD
ORD-13757,2024-10-18,South,Furniture,Table,8749.64,2,661.18,Bradley Kelley
ORD-13758,2024-06-25,West,Furniture,Cabinet,3861.9,4,424.09,Kelly Mendez
ORD-13759,2024-02-22,West,Furniture,Sofa,6625.2,4,2414.27,Jacqueline Mason
ORD-13760,2024-06-24,North,Furniture,Cabinet,8835.61,6,2691.77,Peter Contreras
ORD-13761,2024-01-22,North,Office Supplies,Notebook,1073.78,5,2018.53,John Barber
ORD-13762,2024-06-29,South,Technology,Monitor,7033.26,7,913.87,Deborah Dawson
ORD-13763,2024-04-22,East,Furniture,Cabinet,729.78,3,1489.16,Lisa Barnes
ORD-13764,2024-06-25,South,Furniture,Sofa,9626.14,4,1492.58,Jeff Turner
ORD-13765,2024-06-09,West,Furniture,Cabinet,6174.59,7,817.52,Heather Patton
ORD-13766,2024-10-28,West,Furniture,Sofa,1681.45,5,2451.73,Cheryl Haney
ORD-13767,2024-12-28,East,Office Supplies,Printer Paper,8321.56,1,955.14,Rebecca Thornton
ORD-13768,2024-06-10,North,Office Supplies,Notebook,9589.88,10,432.36,Ruth Dean
ORD-13769,2024-06-16,West,Office Supplies,Stapler,5384.94,6,2583.31,Paul Hernandez
ORD-13770,2024-08-03,South,Technology,Laptop,7531.87,7,2147.34,Mark Wolf
ORD-13771,2024-06-12,North,Technology,Mouse,6177.5,10,2344.0,Laurie Shields
ORD-13772,2024-03-11,North,Furniture,Sofa,1396.81,2,938.43,Christine Flores
ORD-13773,2024-01-03,South,Office Supplies,Printer Paper,,4,,Joseph Escobar
ORD-13774,2024-10-08,North,Furniture,Cabinet,2940.06,6,2918.77,Brian Rodriguez
ORD-13775,2024-03-11,East,Office Supplies,Stapler,1250.55,9,909.35,Anthony Patterson
ORD-13776,2024-08-22,North,Office Supplies,Pen,2115.76,10,1612.61,James Scott
ORD-13777,2024-08-19,South,Technology,Keyboard,7764.3,4,1361.89,Samantha Miller
ORD-13778,2024-12-21,North,Office Supplies,Notebook,9272.0,5,984.14,William Mitchell
ORD-13779,2024-09-06,West,Office Supplies,Stapler,7682.78,8,84.66,Christopher Sanchez
ORD-13780,2024-11-18,South,Technology,Monitor,6741.93,9,1307.7,Andre Carroll
ORD-13781,2024-02-04,South,Technology,Laptop,8844.48,3,129.85,Riley Gonzales
ORD-13782,2024-09-14,East,Technology,Keyboard,1352.35,5,2331.04,Gilbert Mcmahon
ORD-13783,2024-04-14,South,Office Supplies,Notebook,4286.31,8,2043.3,Lisa Price
ORD-13784,2024-09-17,South,Furniture,Chair,9391.2,9,1835.49,Rachel House
ORD-13785,2024-12-23,South,Furniture,Chair,3873.79,6,1938.34,Antonio Solomon
ORD-13786,2024-08-10,South,Furniture,Sofa,337.87,6,2755.82,Abigail Conley
ORD-13787,2024-02-28,South,Furniture,Chair,1541.16,10,1140.29,Cynthia Rodriguez
ORD-13788,2024-07-10,North,Technology,Mouse,8266.21,1,278.46,Jennifer Carter
ORD-13789,2024-07-19,North,Furniture,Sofa,4804.42,9,2160.42,Diane Ferguson
ORD-13790,2024-10-03,North,Office Supplies,Pen,2245.7,9,2214.56,Angela Stevens
ORD-13791,2024-05-26,East,Office Supplies,Pen,6416.77,1,881.44,Linda Tucker
ORD-13792,2024-02-02,East,Furniture,Table,4116.1,9,1052.79,Joshua Austin
ORD-13793,2024-06-18,South,Office Supplies,Notebook,5272.16,2,859.6,Shelby Chapman
ORD-13794,2024-09-01,East,Office Supplies,Notebook,4635.01,6,1541.77,Jeffrey Peters
ORD-13795,2024-11-15,North,Technology,Laptop,1120.78,7,1573.14,Eric Martin
ORD-13796,2024-05-24,West,Furniture,Cabinet,1188.9,8,1669.3,Daniel Hoffman
ORD-13797,2024-11-07,North,Technology,Laptop,1632.2,8,2381.41,Kimberly Martinez
ORD-13798,2024-07-26,South,Office Supplies,Pen,4888.96,2,1336.0,Valerie Hernandez
ORD-13799,2024-09-21,West,Technology,Keyboard,4300.5,9,2934.41,Cameron Anderson
ORD-13800,2024-10-18,West,Technology,Laptop,8283.36,7,1343.7,Jonathan Miller
ORD-13801,2024-12-05,South,Office Supplies,Notebook,1682.33,2,1455.65,Pamela Cox
ORD-13802,2024-01-15,East,Technology,Keyboard,9699.5,9,661.77,Terrance Little
ORD-13803,2024-07-01,North,Technology,Keyboard,5921.82,7,1015.09,Timothy Logan
ORD-13804,2024-10-06,East,Office Supplies,Notebook,2544.45,4,2962.8,Morgan Clark
ORD-13805,2024-05-24,South,Office Supplies,Notebook,3940.17,3,328.08,Kevin Smith
ORD-13806,2024-06-20,North,Office Supplies,Stapler,758.7,6,1641.31,Jennifer Lopez
ORD-13807,2024-08-07,West,Furniture,Cabinet,6087.05,4,62.69,Nicolas Guerra
ORD-13808,2024-03-18,East,Technology,Laptop,2124.63,8,577.37,Brandon Ballard
ORD-13809,2024-10-30,South,Furniture,Cabinet,2624.96,2,1932.02,Patricia Nicholson
ORD-13810,2024-03-25,East,Office Supplies,Pen,1345.24,9,1143.32,Stacey Powell
ORD-13811,2024-02-24,South,Furniture,Cabinet,143.74,9,1427.99,Stephanie Villa
ORD-13812,2024-10-01,West,Technology,Laptop,1338.11,1,1934.78,Holly Wagner
ORD-13813,2024-09-04,West,Technology,Mouse,4744.51,2,406.57,Michael Harvey
ORD-13814,2024-03-12,East,Office Supplies,Printer Paper,1369.89,8,1974.8,Joseph Hoffman
ORD-13815,2024-01-01,North,Furniture,Table,185.34,2,481.96,Angela Mendez
ORD-13816,2024-05-22,South,Technology,Mouse,2015.27,5,1492.14,Stephanie Duran
ORD-13817,2024-06-27,West,Office Supplies,Pen,8502.79,8,2957.09,Olivia Washington
ORD-13818,2024-03-02,West,Technology,Monitor,1172.53,6,2143.84,Gregory Spears
ORD-13819,2024-07-23,West,Furniture,Sofa,7719.69,7,923.19,Gregory Elliott
ORD-13820,2024-09-25,South,Office Supplies,Stapler,2028.24,5,97.43,Brittany Foster
ORD-13821,2024-03-18,South,Office Supplies,Printer Paper,9368.07,5,2837.68,William Serrano
ORD-13822,2024-12-15,East,Office Supplies,Stapler,2043.14,8,1891.22,Patrick Ramos
ORD-13823,2024-03-06,North,Office Supplies,Notebook,5836.61,5,769.44,Patrick Williams
ORD-13824,2024-08-22,North,Office Supplies,Pen,3682.27,5,1460.81,Micheal Underwood
ORD-13825,2024-01-26,North,Technology,Monitor,3412.29,10,387.15,Brandon Berry
ORD-13826,2024-12-25,North,Furniture,Chair,534.18,7,2141.08,Bobby Irwin
ORD-13827,2024-01-05,North,Technology,Monitor,5088.8,3,1233.91,Michael Simpson
ORD-13828,2024-12-08,East,Office Supplies,Notebook,8462.49,6,1813.73,Diane Reese
ORD-13829,2024-04-22,East,Office Supplies,Notebook,2961.32,9,2155.5,Evelyn Morris
ORD-13830,2024-02-15,South,Furniture,Cabinet,1167.19,10,1238.61,Robert Lewis
ORD-13831,2024-05-09,West,Office Supplies,Pen,2500.41,9,2776.18,Jennifer Clark
ORD-13832,2024-05-25,South,Office Supplies,Stapler,8141.9,1,2635.96,Dalton Washington
ORD-13833,2024-12-20,South,Technology,Monitor,8191.14,7,1298.68,Tyler Hampton
ORD-13834,2024-06-07,West,Technology,Mouse,5433.39,5,2582.02,Steven Ellis
ORD-13835,2024-09-12,South,Office Supplies,Notebook,2971.97,1,2441.99,Karen Burns
ORD-13836,2024-01-11,West,Office Supplies,Notebook,6674.3,2,947.37,Alyssa Henderson
ORD-13837,2024-01-09,East,Office Supplies,Stapler,951.56,1,1700.46,Audrey Moore
ORD-13838,2024-04-16,South,Furniture,Sofa,5005.52,2,1231.9,Theresa Rivers
ORD-13839,2024-01-30,South,Office Supplies,Notebook,9884.68,6,2700.87,Patrick Butler
ORD-13840,2024-07-14,South,Office Supplies,Notebook,8137.05,2,2725.87,Brandi Campbell
ORD-13841,2024-10-28,North,Technology,Laptop,5310.6,10,1786.5,Kimberly Williams
ORD-13842,2024-09-23,North,Technology,Monitor,7298.47,5,2568.14,Kimberly Cox
ORD-13843,2024-03-29,South,Office Supplies,Pen,3425.63,5,240.18,Jessica Sanders
ORD-13844,2024-11-15,North,Office Supplies,Notebook,6254.21,4,195.64,Amber Calhoun
ORD-13845,2024-11-20,West,Furniture,Table,4229.87,2,765.2,Melissa Snyder
ORD-13846,2024-03-28,North,Furniture,Cabinet,5167.26,2,463.98,Dylan Garcia
ORD-13847,2024-09-23,North,Technology,Monitor,3553.02,10,944.14,Jennifer Tran
ORD-13848,2024-08-22,North,Furniture,Sofa,8730.97,4,267.27,Donna Gibson
ORD-13849,2024-06-27,South,Technology,Laptop,6776.0,4,74.68,Katherine Ruiz
ORD-13850,2024-09-11,South,Office Supplies,Stapler,6086.14,10,1536.32,Mrs. Jennifer Long PhD
ORD-13851,2024-10-12,North,Technology,Laptop,7495.26,3,2018.43,Edward Lee
ORD-13852,2024-08-30,West,Office Supplies,Notebook,7361.12,6,1960.53,James Lynch
ORD-13853,2024-07-26,West,Office Supplies,Pen,4328.69,2,1551.81,Daniel Lucas
ORD-13854,2024-03-05,South,Furniture,Cabinet,4150.75,4,1325.7,Ronald Reeves
ORD-13855,2024-01-13,North,Office Supplies,Printer Paper,7314.23,7,2643.34,Kenneth Alvarez
ORD-13856,2024-08-23,West,Office Supplies,Notebook,1801.79,3,593.02,Ryan Best
ORD-13857,2024-08-15,North,Furniture,Cabinet,5741.77,4,1370.26,Katie Kline
ORD-13858,2024-07-21,East,Furniture,Chair,1773.18,9,2754.49,Nicholas Fisher
ORD-13859,2024-08-25,East,Office Supplies,Pen,5849.72,4,2434.85,Nicholas Miller
ORD-13860,2024-03-10,East,Office Supplies,Pen,3479.84,8,1466.8,Megan Ramirez
ORD-13861,2024-06-14,West,Technology,Monitor,3863.8,1,1669.68,James Foster
ORD-13862,2024-09-29,North,Technology,Keyboard,3239.17,2,2759.45,Krystal Mcmillan
ORD-13863,2024-08-13,North,Furniture,Chair,8930.22,7,1022.5,Kelly Lawrence
ORD-13864,2024-10-19,North,Office Supplies,Notebook,9538.63,3,1791.18,Zachary Oconnor
ORD-13865,2024-06-28,North,Furniture,Cabinet,5390.39,8,286.82,James Campbell
ORD-13866,2024-09-26,West,Technology,Keyboard,489.84,6,2332.91,Michael Johnson
ORD-13867,2024-05-14,East,Technology,Mouse,5984.22,3,1592.42,Julia Morgan
ORD-13868,2024-06-27,West,Furniture,Cabinet,9924.94,4,1945.55,Jillian Schmitt
ORD-13869,2024-01-10,North,Technology,Mouse,1106.59,3,1052.69,Joseph Kelley
ORD-13870,2024-11-25,West,Technology,Laptop,8372.57,1,1505.55,Michael Rose
ORD-13871,2024-07-24,East,Technology,Laptop,1577.43,3,528.05,Jacqueline Baker
ORD-13872,2024-11-05,South,Technology,Monitor,8226.31,9,96.25,David Ortiz
ORD-13873,2024-01-07,West,Technology,Laptop,6425.49,1,2824.24,Kenneth Jenkins
ORD-13874,2024-07-16,West,Furniture,Table,1475.04,10,1381.14,Christian Roberts
ORD-13875,2024-11-21,East,Technology,Monitor,9942.01,6,1509.71,Christina Porter
ORD-13876,2024-11-24,East,Office Supplies,Pen,3120.25,10,1134.06,Dr. Joseph Cross
ORD-13877,2024-05-10,North,Furniture,Cabinet,7231.57,9,2714.49,Sheila Kennedy
ORD-13878,2024-11-26,East,Technology,Keyboard,2606.21,6,695.67,Linda Johnston
ORD-13879,2024-05-23,West,Furniture,Chair,6587.63,9,2926.79,Brian Ryan
ORD-13880,2024-06-30,South,Office Supplies,Stapler,6695.95,5,1544.7,Judith Cameron
ORD-13881,2024-12-04,East,Furniture,Table,6583.65,7,1908.44,Sydney Lane
ORD-13882,2024-04-20,West,Furniture,Cabinet,9788.51,5,1576.88,Christina Sloan
ORD-13883,2024-01-16,West,Technology,Mouse,4780.35,9,1439.45,Matthew Russell
ORD-13884,2024-05-04,South,Office Supplies,Printer Paper,7754.08,7,2325.79,Carla Mccarty
ORD-13885,2024-12-02,East,Office Supplies,Notebook,3077.58,7,2990.61,Alyssa Garza
ORD-13886,2024-10-01,North,Office Supplies,Printer Paper,3624.71,5,991.43,Anthony Rice
ORD-13887,2024-01-17,South,Technology,Keyboard,5366.92,7,1417.27,Carlos Novak
ORD-13888,2024-01-27,West,Office Supplies,Pen,2051.03,3,2757.41,Michael Jordan MD
ORD-13889,2024-10-17,North,Office Supplies,Notebook,6999.74,8,720.47,Daniel Nguyen
ORD-13890,2024-03-13,East,Office Supplies,Stapler,2769.45,6,2017.52,Kiara Mcdowell
ORD-13891,2024-05-03,North,Office Supplies,Pen,728.01,3,1038.49,Jose Ramirez
ORD-13892,2024-06-30,North,Furniture,Chair,6798.18,1,934.7,Jesus Roberts
ORD-13893,2024-12-02,South,Furniture,Chair,9598.27,2,969.37,Malik Barron
ORD-13894,2024-02-03,South,Furniture,Table,9097.67,10,831.23,Sherry Mccullough
ORD-13895,2024-04-24,West,Office Supplies,Notebook,6242.36,6,604.87,Miranda Griffin MD
ORD-13896,2024-02-27,South,Office Supplies,Pen,2466.11,6,1749.51,Tyler Chase
ORD-13897,2024-07-24,East,Furniture,Table,1928.04,8,2460.49,Rebecca Palmer
ORD-13898,2024-12-11,West,Technology,Monitor,9070.5,6,377.48,Alexis Wheeler
ORD-13899,2024-09-10,South,Technology,Keyboard,5332.44,9,2158.99,Wendy Barnes
ORD-13900,2024-05-29,East,Furniture,Sofa,9550.14,5,1914.17,Shawn Lopez
ORD-13901,2024-11-05,North,Furniture,Chair,5887.54,6,326.61,Kevin Smith
ORD-13902,2024-06-25,East,Furniture,Sofa,3195.38,4,2081.48,Danny Morrison
ORD-13903,2024-08-01,South,Office Supplies,Pen,4791.67,9,2543.34,Jason White
ORD-13904,2024-04-12,South,Furniture,Cabinet,4478.39,7,331.63,Tammy Smith
ORD-13905,2024-12-07,East,Technology,Laptop,8321.51,6,2891.8,Luis Johnson
ORD-13906,2024-08-05,East,Office Supplies,Notebook,,3,,Christina Ball
ORD-13907,2024-09-26,North,Technology,Keyboard,5160.52,8,1207.15,Paula Sullivan
ORD-13908,2024-08-05,South,Technology,Laptop,929.98,7,759.47,Jordan Cummings
ORD-13909,2024-02-07,West,Technology,Keyboard,7472.84,1,966.76,Christina Garcia
ORD-13910,2024-11-11,South,Technology,Keyboard,9185.08,3,2747.42,David Jones
ORD-13911,2024-08-13,South,Office Supplies,Stapler,6799.32,2,2845.55,Riley Castro
ORD-13912,2024-04-27,North,Technology,Keyboard,3154.91,6,2558.12,Claire Garcia
ORD-13913,2024-11-28,South,Technology,Keyboard,666.12,6,1843.03,Nancy Delgado
ORD-13914,2024-06-01,East,Technology,Monitor,557.36,3,1681.28,John James
ORD-13915,2024-02-24,South,Office Supplies,Notebook,2627.98,8,1117.35,Jennifer Garcia
ORD-13916,2024-07-12,West,Furniture,Cabinet,1929.57,10,238.57,Stephen Moore
ORD-13917,2024-05-29,North,Office Supplies,Printer Paper,7510.02,5,622.54,Samantha Schultz
ORD-13918,2024-11-27,East,Technology,Mouse,2562.44,10,1148.91,Linda Doyle
ORD-13919,2024-12-17,South,Technology,Laptop,6678.28,10,1477.24,Crystal Jones
ORD-13920,2024-06-13,North,Technology,Laptop,4139.2,10,388.34,Jaime Norton
ORD-13921,2024-11-05,South,Office Supplies,Stapler,3959.29,6,2436.25,Kenneth Scott
ORD-13922,2024-03-23,North,Furniture,Table,8434.34,3,2071.66,Steven Hawkins
ORD-13923,2024-09-14,West,Technology,Laptop,2363.02,10,509.08,Randy Smith
ORD-13924,2024-07-22,North,Technology,Mouse,7889.78,8,692.6,Renee Lynn
ORD-13925,2024-09-04,North,Furniture,Cabinet,7751.47,6,453.88,Jeffrey Pena
ORD-13926,2024-09-06,North,Office Supplies,Stapler,4476.5,5,1071.46,Holly Christensen
ORD-13927,2024-07-10,South,Office Supplies,Pen,659.15,5,987.5,Mary Hernandez
ORD-13928,2024-01-04,South,Technology,Mouse,7783.53,7,2240.08,Robert Lamb
ORD-13929,2024-10-13,West,Office Supplies,Notebook,5594.02,1,2666.81,Tanya Walker
ORD-13930,2024-11-22,East,Office Supplies,Printer Paper,8816.93,3,1803.61,Devin Campbell
ORD-13931,2024-08-19,West,Office Supplies,Stapler,567.59,1,852.99,Mrs. Traci Joyce
ORD-13932,2024-05-19,West,Office Supplies,Notebook,6879.96,8,2054.29,Rebecca Henderson
ORD-13933,2024-10-01,South,Furniture,Chair,2476.93,7,1648.03,Valerie Hendrix
ORD-13934,2024-02-08,South,Technology,Laptop,8318.03,3,1366.9,Diana Rangel
ORD-13935,2024-06-09,North,Technology,Laptop,2512.48,5,1157.13,Krista Johnson
ORD-13936,2024-03-22,South,Technology,Keyboard,128.93,4,1629.48,Kevin Walker DVM
ORD-13937,2024-07-04,South,Office Supplies,Notebook,1820.74,9,2233.68,Robert Smith
ORD-13938,2024-12-10,West,Office Supplies,Pen,5277.42,7,705.68,Monica Rowe
ORD-13939,2024-10-02,North,Technology,Mouse,6520.28,8,2971.55,Jose Scott
ORD-13940,2024-11-03,North,Office Supplies,Stapler,4711.98,9,1797.91,Wendy Evans
ORD-13941,2024-08-07,West,Furniture,Cabinet,1923.45,1,118.25,Donna Hill
ORD-13942,2024-05-11,North,Technology,Laptop,7827.38,8,2744.31,James Kelly
ORD-13943,2024-08-10,South,Furniture,Chair,2763.04,6,2620.52,Gail Rodriguez
ORD-13944,2024-02-23,South,Technology,Keyboard,2245.25,1,1610.8,Gregory Taylor
ORD-13945,2024-10-26,North,Technology,Laptop,6259.94,5,1117.33,Trevor Brown
ORD-13946,2024-11-06,West,Furniture,Cabinet,1503.5,7,1065.15,Heidi Page
ORD-13947,2024-11-03,South,Furniture,Chair,4589.84,8,280.83,Frank Garcia
ORD-13948,2024-12-16,North,Furniture,Cabinet,6912.18,9,1526.4,Matthew Young
ORD-13949,2024-05-03,East,Technology,Monitor,4067.84,3,2239.45,Bryan Benson
ORD-13950,2024-10-05,South,Furniture,Cabinet,9405.56,6,1122.2,Gavin Evans
ORD-13951,2024-02-20,South,Technology,Monitor,5490.26,9,1459.59,John Carlson
ORD-13952,2024-03-25,South,Furniture,Chair,2252.41,5,2018.29,Dr. John Harris Jr.
ORD-13953,2024-06-01,West,Technology,Keyboard,8868.89,3,1508.01,Steven Campbell
ORD-13954,2024-01-01,East,Technology,Mouse,9519.14,2,261.27,Jason Mckee
ORD-13955,2024-02-19,East,Furniture,Cabinet,1823.75,2,1155.05,Gloria Sawyer
ORD-13956,2024-02-27,West,Furniture,Table,9904.46,7,661.27,Luke Schwartz
ORD-13957,2024-09-02,North,Furniture,Sofa,8433.02,7,973.92,Katherine Hensley
ORD-13958,2024-10-30,West,Office Supplies,Stapler,9277.03,4,1163.34,Michael Moore
